,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
16808,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Llodra M.,33.0,71.0,6.0,4.0,6.0,4.0,2.0,1.0,,,,,2.0,0.0,Retired,1.12,6.0,,,1.2,3.6,,,1.14,5.0,,,1.17,4.67,1.156,6.8,1030.0,515.0,,,,,,,,,,
16809,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Bogomolov A.,11.0,186.0,6.0,2.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,9.0,,,1.1,5.0,,,1.08,7.0,,,1.05,8.5,1.091,10.0,1700.0,225.0,,,,,,,,,,
16810,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Wessels P.,Rochus C.,103.0,53.0,6.0,7.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,2.25,1.62,,,2.0,1.6,,,2.2,1.61,,,2.53,1.48,2.5,1.625,413.0,704.0,,,,,,,,,,
16811,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Sanguinetti D.,Arthurs W.,59.0,99.0,6.0,3.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.83,1.93,,,1.8,1.8,,,1.72,2.0,,,1.75,2.05,1.787,2.17,639.0,420.0,,,,,,,,,,
16812,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Beck K.,57.0,36.0,6.0,4.0,2.0,6.0,7.0,5.0,0.0,6.0,7.0,5.0,3.0,2.0,Completed,2.25,1.62,,,2.0,1.6,,,2.25,1.57,,,2.15,1.65,2.56,1.6019999999999999,667.0,922.0,,,,,,,,,,
16813,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Lapentti N.,18.0,83.0,7.0,5.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.5,2.55,,,1.4,2.5,,,1.44,2.62,,,1.53,2.4,1.588,2.6,1390.0,487.0,,,,,,,,,,
16814,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Montanes A.,Hanescu V.,86.0,40.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,1.0,,,2.0,1.0,Retired,8.5,1.06,,,5.0,1.1,,,8.0,1.06,,,7.19,1.07,10.75,1.085,469.0,833.0,,,,,,,,,,
16815,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Rochus O.,Vik R.,29.0,84.0,5.0,7.0,6.0,2.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.3,3.4,,,1.25,3.2,,,1.28,3.5,,,1.26,3.59,1.331,3.72,1100.0,481.0,,,,,,,,,,
16816,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,Ferrero J.C.,91.0,22.0,7.0,5.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,4.4,1.2,,,3.2,1.25,,,4.0,1.22,,,4.67,1.17,5.06,1.224,449.0,1255.0,,,,,,,,,,
16817,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Kiefer N.,Vanek J.,38.0,92.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,8.5,,,1.05,6.0,,,1.08,7.0,,,1.07,7.19,1.074,12.5,900.0,444.0,,,,,,,,,,
16818,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Pavel A.,122.0,39.0,6.0,3.0,3.0,6.0,3.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.65,2.2,,,1.7,1.9,,,1.61,2.2,,,1.64,2.17,1.617,2.52,358.0,855.0,,,,,,,,,,
16819,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Phau B.,Popp A.,108.0,294.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,2.1,1.7,,,,,,,2.1,1.66,,,1.85,1.9,2.24,1.746,399.0,122.0,,,,,,,,,,
16820,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Moodie W.,23.0,110.0,4.0,6.0,6.0,4.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,1.28,3.55,,,1.25,3.2,,,1.25,3.75,,,1.32,3.22,1.308,3.95,1255.0,396.0,,,,,,,,,,
16821,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Baghdatis M.,138.0,73.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.62,2.25,,,1.5,2.2,,,1.61,2.2,,,1.6,2.3,1.595,2.58,302.0,514.0,,,,,,,,,,
16822,51,New York,US Open,30/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Mirnyi M.,Gimelstob J.,32.0,96.0,6.0,2.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.37,3.0,,,1.4,2.5,,,1.36,3.0,,,1.4,2.85,1.4169999999999998,3.2,1055.0,433.0,,,,,,,,,,
16823,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Serra F.,Koubek S.,74.0,85.0,6.0,1.0,6.0,4.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.45,1.53,,,2.1,1.55,,,2.5,1.5,,,2.45,1.5,2.68,1.5619999999999998,511.0,478.0,,,,,,,,,,
16824,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Zib T.,6.0,60.0,6.0,2.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.16,5.0,,,1.15,4.0,,,1.16,4.5,,,1.13,5.5,1.204,5.5,2215.0,638.0,,,,,,,,,,
16825,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Srichaphan P.,El Aynaoui Y.,51.0,331.0,6.0,4.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.2,4.5,,,1.2,3.6,,,1.16,4.5,,,1.18,4.45,1.273,4.26,715.0,99.0,,,,,,,,,,
16826,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Garcia-Lopez G.,46.0,88.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.08,7.25,,,1.15,4.0,,,1.1,6.5,,,1.1,6.75,1.1,9.0,795.0,456.0,,,,,,,,,,
16827,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Roddick A.,68.0,3.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,9.0,1.05,,,6.0,1.05,,,9.0,1.04,,,9.25,1.04,15.75,1.055,531.0,3370.0,,,,,,,,,,
16828,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Costa A.,4.0,104.0,6.0,1.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,11.0,,,1.03,7.0,,,1.02,11.0,,,1.04,14.0,1.0270000000000001,30.5,3335.0,410.0,,,,,,,,,,
16829,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Carlsen K.,95.0,55.0,7.0,6.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,2.3,1.6,,,1.95,1.65,,,2.25,1.57,,,2.03,1.73,2.36,1.685,436.0,685.0,,,,,,,,,,
16830,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Lammer M.,Kim K.,282.0,70.0,3.0,6.0,6.0,3.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,3.0,1.37,,,2.5,1.4,,,3.5,1.28,,,3.22,1.32,3.64,1.3519999999999999,131.0,516.0,,,,,,,,,,
16831,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Acasuso J.,Horna L.,44.0,63.0,4.0,6.0,6.0,3.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.77,2.0,,,1.8,1.8,,,1.72,2.0,,,1.7,2.1,1.7690000000000001,2.2,818.0,580.0,,,,,,,,,,
16832,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Hrbaty D.,Seppi A.,17.0,69.0,6.0,2.0,6.0,4.0,6.0,7.0,6.0,2.0,,,3.0,1.0,Completed,1.2,4.4,,,1.3,2.9,,,1.22,4.0,,,1.23,3.89,1.25,4.6,1391.0,530.0,,,,,,,,,,
16833,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Burgsmuller L.,27.0,90.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.08,7.25,,,1.15,4.0,,,1.08,7.0,,,1.1,6.75,1.1159999999999999,8.85,1190.0,453.0,,,,,,,,,,
16834,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Calleri A.,15.0,67.0,4.0,6.0,6.0,4.0,6.0,7.0,6.0,1.0,6.0,1.0,3.0,2.0,Completed,1.18,4.65,,,1.25,3.2,,,1.22,4.0,,,1.2,4.25,1.265,4.47,1420.0,547.0,,,,,,,,,,
16835,51,New York,US Open,31/08/2005,Grand Slam,Outdoor,Hard,1st Round,5,Kucera K.,Philippoussis M.,141.0,209.0,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,2.55,1.5,,,2.35,1.45,,,2.5,1.5,,,2.3,1.6,2.52,1.617,292.0,188.0,,,,,,,,,,
16836,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Massu N.,Novak J.,58.0,25.0,,,,,,,,,,,,,Walkover,2.55,1.5,,,2.2,1.5,,,2.37,1.53,,,2.25,1.6,2.56,1.6019999999999999,665.0,1230.0,,,,,,,,,,
16837,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Jenkins S.,2.0,352.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,14.0,,,1.02,8.0,,,1.01,15.0,,,1.03,13.5,1.0170000000000001,48.87,4320.0,87.0,,,,,,,,,,
16838,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Malisse X.,Baker B.,54.0,195.0,6.0,7.0,6.0,2.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.4,,,1.25,3.2,,,1.19,4.33,,,1.2,4.25,1.244,4.7,701.0,202.0,,,,,,,,,,
16839,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Kuerten G.,20.0,357.0,5.0,7.0,7.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.25,3.85,,,1.25,3.2,,,1.22,4.0,,,1.2,4.25,1.324,3.79,1350.0,85.0,,,,,,,,,,
16840,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Bjorkman J.,26.0,111.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.1,,,1.25,3.2,,,1.25,3.75,,,1.15,5.05,1.216,5.22,1220.0,393.0,,,,,,,,,,
16841,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Grosjean S.,Johansson T.,35.0,14.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.77,2.0,,,1.75,1.85,,,1.8,1.9,,,1.85,1.9,1.909,2.0,960.0,1460.0,,,,,,,,,,
16842,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Ginepri R.,Muller G.,46.0,68.0,6.0,1.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.55,2.4,,,1.45,2.35,,,1.57,2.25,,,1.42,2.75,1.575,2.64,795.0,531.0,,,,,,,,,,
16843,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Puerta M.,62.0,10.0,3.0,6.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,2.85,1.4,,,2.7,1.35,,,2.75,1.39,,,2.9,1.38,3.34,1.3940000000000001,587.0,1717.0,,,,,,,,,,
16844,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Agassi A.,Karlovic I.,7.0,94.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.08,7.25,,,1.1,5.0,,,1.08,7.0,,,1.1,6.75,1.147,7.12,2190.0,440.0,,,,,,,,,,
16845,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Coria G.,Spadea V.,8.0,47.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,3.85,,,1.25,3.2,,,1.22,4.0,,,1.2,4.25,1.281,4.26,1765.0,780.0,,,,,,,,,,
16846,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Soderling R.,Lopez F.,42.0,21.0,6.0,2.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,2.1,1.7,,,1.95,1.65,,,2.2,1.61,,,2.0,1.75,2.18,1.781,825.0,1260.0,,,,,,,,,,
16847,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Schuettler R.,31.0,98.0,7.0,6.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.37,3.0,,,1.3,2.9,,,1.33,3.25,,,1.35,3.1,1.3619999999999999,3.56,1055.0,420.0,,,,,,,,,,
16848,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Ljubicic I.,Saulnier C.,19.0,75.0,7.0,6.0,5.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.33,3.2,,,1.3,2.9,,,1.28,3.5,,,1.35,3.1,1.4069999999999998,3.26,1360.0,510.0,,,,,,,,,,
16849,51,New York,US Open,1/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Mello R.,34.0,56.0,6.0,3.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.18,4.65,,,1.2,3.6,,,1.16,4.5,,,1.15,5.2,1.19,5.75,965.0,675.0,,,,,,,,,,
16850,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Galimberti G.,13.0,236.0,6.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,,,2.0,1.0,Retired,1.12,6.0,,,1.1,5.0,,,1.05,8.5,,,1.1,6.75,1.1,9.0,1489.0,159.0,,,,,,,,,,
16851,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Andreev I.,49.0,52.0,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.28,3.55,,,1.35,2.7,,,1.22,4.0,,,1.25,3.9,1.31,3.93,740.0,709.0,,,,,,,,,,
16852,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Dent T.,Almagro N.,27.0,95.0,6.0,3.0,6.0,2.0,4.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.2,4.4,,,1.2,3.6,,,1.16,4.5,,,1.25,3.65,1.246,4.66,1190.0,436.0,,,,,,,,,,
16853,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Srichaphan P.,Davydenko N.,51.0,6.0,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,2.85,1.4,,,2.35,1.45,,,3.39,1.3,,,3.35,1.3,3.89,1.3130000000000002,715.0,2215.0,,,,,,,,,,
16854,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Capdeville P.,48.0,157.0,6.0,4.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.08,7.25,,,1.1,5.0,,,1.08,7.0,,,1.07,7.19,1.1440000000000001,7.25,770.0,275.0,,,,,,,,,,
16855,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Mirnyi M.,Serra F.,32.0,74.0,7.0,6.0,6.0,7.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.28,3.55,,,1.2,3.6,,,1.22,4.0,,,1.3,3.35,1.295,4.09,1055.0,511.0,,,,,,,,,,
16856,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Sanguinetti D.,Moya C.,59.0,33.0,3.0,6.0,6.0,1.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,5.0,1.16,,,4.0,1.15,,,4.33,1.19,,,4.35,1.2,5.2,1.217,639.0,1030.0,,,,,,,,,,
16857,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Nieminen J.,Phau B.,57.0,108.0,6.0,2.0,6.0,4.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.3,3.4,,,1.25,3.2,,,1.25,3.75,,,1.32,3.22,1.314,3.88,667.0,399.0,,,,,,,,,,
16858,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Acasuso J.,4.0,44.0,7.0,6.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,9.0,,,1.05,6.0,,,1.05,8.5,,,1.05,8.5,1.0659999999999998,13.25,3335.0,818.0,,,,,,,,,,
16859,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Ancic M.,97.0,24.0,6.0,3.0,5.0,7.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,3.2,1.33,,,2.9,1.3,,,3.5,1.28,,,3.59,1.26,3.66,1.35,431.0,1230.0,,,,,,,,,,
16860,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Kucera K.,15.0,141.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.33,3.2,,,1.25,3.2,,,1.33,3.25,,,1.3,3.35,1.3559999999999999,3.61,1420.0,292.0,,,,,,,,,,
16861,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Hrbaty D.,Lammer M.,17.0,282.0,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,,,1.15,4.0,,,1.1,6.5,,,1.1,6.75,1.091,10.0,1391.0,131.0,,,,,,,,,,
16862,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Rochus O.,Montanes A.,29.0,86.0,4.0,6.0,6.0,2.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.08,7.25,,,1.15,4.0,,,1.07,7.5,,,1.13,5.5,1.123,8.35,1100.0,469.0,,,,,,,,,,
16863,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Clement A.,Murray A.,91.0,122.0,6.0,2.0,7.0,6.0,2.0,6.0,6.0,7.0,6.0,0.0,3.0,2.0,Completed,1.88,1.88,,,1.95,1.65,,,1.83,1.83,,,1.8,1.95,1.909,2.0,449.0,358.0,,,,,,,,,,
16864,51,New York,US Open,2/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Kiefer N.,Stepanek R.,38.0,18.0,4.0,6.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.4,2.85,,,1.45,2.35,,,1.39,2.75,,,1.33,3.15,1.455,3.0,900.0,1390.0,,,,,,,,,,
16865,51,New York,US Open,3/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Nalbandian D.,Wessels P.,11.0,103.0,7.0,6.0,1.0,6.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.08,7.25,,,1.1,5.0,,,1.08,7.0,,,1.1,6.75,1.129,8.05,1700.0,413.0,,,,,,,,,,
16866,51,New York,US Open,3/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Tursunov D.,23.0,138.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.35,3.1,,,1.35,2.7,,,1.33,3.25,,,1.4,2.85,1.365,3.54,1255.0,302.0,,,,,,,,,,
16867,51,New York,US Open,3/09/2005,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Santoro F.,1.0,76.0,7.0,5.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,14.0,,,1.02,8.0,,,1.01,15.0,,,1.01,33.0,1.0170000000000001,46.0,6975.0,509.0,,,,,,,,,,
16868,51,New York,US Open,3/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Gasquet R.,Ljubicic I.,13.0,19.0,3.0,6.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.85,1.95,,,1.6,2.0,,,1.66,2.1,,,1.7,2.1,1.962,1.943,1489.0,1360.0,,,,,,,,,,
16869,51,New York,US Open,3/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Massu N.,Wawrinka S.,58.0,62.0,6.0,4.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.81,2.0,,,1.55,2.1,,,1.72,2.0,,,1.9,1.85,1.9169999999999998,1.99,665.0,587.0,,,,,,,,,,
16870,51,New York,US Open,3/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Blake J.,Nadal R.,49.0,2.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,3.3,1.33,,,3.2,1.25,,,3.75,1.25,,,3.8,1.25,3.99,1.304,740.0,4320.0,,,,,,,,,,
16871,51,New York,US Open,3/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Coria G.,Soderling R.,8.0,42.0,6.0,2.0,6.0,7.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.55,2.45,,,1.4,2.5,,,1.44,2.62,,,1.45,2.7,1.575,2.64,1765.0,825.0,,,,,,,,,,
16872,51,New York,US Open,3/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Agassi A.,Berdych T.,7.0,34.0,3.0,6.0,6.0,1.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.3,3.5,,,1.2,3.6,,,1.25,3.75,,,1.28,3.46,1.3619999999999999,3.56,2190.0,965.0,,,,,,,,,,
16873,51,New York,US Open,3/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Malisse X.,Youzhny M.,54.0,26.0,5.0,7.0,1.0,6.0,6.0,1.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,2.35,1.6,,,2.35,1.45,,,2.37,1.53,,,2.525,1.485,2.77,1.524,701.0,1220.0,,,,,,,,,,
16874,51,New York,US Open,4/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Grosjean S.,20.0,35.0,6.0,4.0,7.0,5.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,2.75,1.45,,,2.2,1.5,,,2.62,1.44,,,3.0,1.35,3.03,1.4480000000000002,1350.0,960.0,,,,,,,,,,
16875,51,New York,US Open,4/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Ginepri R.,Haas T.,46.0,31.0,7.0,5.0,6.0,7.0,6.0,4.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,1.45,2.75,,,1.5,2.2,,,1.39,2.75,,,1.42,2.75,1.474,2.91,795.0,1055.0,,,,,,,,,,
16876,51,New York,US Open,4/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Dent T.,4.0,27.0,6.0,3.0,3.0,6.0,6.0,7.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.15,5.5,,,1.2,3.6,,,1.16,4.5,,,1.13,5.5,1.183,5.95,3335.0,1190.0,,,,,,,,,,
16877,51,New York,US Open,4/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Hrbaty D.,Ferrer D.,17.0,15.0,6.0,7.0,7.0,5.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,2.1,1.73,,,1.9,1.7,,,2.1,1.66,,,2.0,1.75,2.18,1.781,1391.0,1420.0,,,,,,,,,,
16878,51,New York,US Open,4/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Djokovic N.,48.0,97.0,6.0,1.0,4.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.47,2.65,,,1.4,2.5,,,1.39,2.75,,,1.45,2.6,1.5430000000000001,2.74,770.0,431.0,,,,,,,,,,
16879,51,New York,US Open,4/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Nieminen J.,Mirnyi M.,57.0,32.0,6.0,3.0,7.0,6.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.4,1.57,,,2.2,1.5,,,2.25,1.57,,,2.35,1.55,2.49,1.629,667.0,1055.0,,,,,,,,,,
16880,51,New York,US Open,4/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Kiefer N.,Clement A.,38.0,91.0,6.0,4.0,6.0,7.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.42,2.85,,,1.45,2.35,,,1.44,2.62,,,1.4,2.85,1.4669999999999999,2.94,900.0,449.0,,,,,,,,,,
16881,51,New York,US Open,4/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Sanguinetti D.,Srichaphan P.,59.0,51.0,6.0,3.0,4.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,3.0,2.0,Completed,2.85,1.42,,,2.7,1.35,,,3.0,1.36,,,2.75,1.4,3.0,1.455,639.0,715.0,,,,,,,,,,
16882,51,New York,US Open,5/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Rochus O.,1.0,29.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,16.0,,,1.03,7.0,,,1.01,12.0,,,1.02,25.0,1.016,49.4,6975.0,1100.0,,,,,,,,,,
16883,51,New York,US Open,5/09/2005,Grand Slam,Outdoor,Hard,3rd Round,5,Nalbandian D.,Gonzalez F.,11.0,23.0,7.0,5.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.73,2.1,,,1.65,1.95,,,1.66,2.1,,,1.75,2.0,1.709,2.31,1700.0,1255.0,,,,,,,,,,
16884,51,New York,US Open,5/09/2005,Grand Slam,Outdoor,Hard,4th Round,5,Coria G.,Massu N.,8.0,58.0,6.0,4.0,2.0,6.0,6.0,7.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.2,4.55,,,1.25,3.2,,,1.19,4.33,,,1.2,4.45,1.196,5.6,1765.0,665.0,,,,,,,,,,
